genres,year,playtime_forever
"['Adventure', 'Indie']",2015,1360
"['Indie', 'Racing']",2015,31572
"['Casual', 'Indie', 'RPG', 'Strategy']",2015,1604
"['Adventure', 'Casual', 'Simulation', 'Strategy']",2015,415
"['Action', 'Casual', 'Indie']",2015,1895
['Racing'],2013,2174
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",2015,20
"['Action', 'Adventure', 'Indie', 'RPG']",2015,455
"['Action', 'Indie']",2015,38
"['Action', 'Indie']",2015,7399
['Action'],2015,4
"['Indie', 'Simulation', 'Strategy']",2015,5238
"['Action', 'Indie']",2015,574
"['Adventure', 'Casual', 'Indie']",2015,4648
['Casual'],2015,564
['Action'],2015,16
"['Adventure', 'Free to Play', 'Indie']",2015,752
"['Indie', 'RPG', 'Strategy']",2015,23
"['Casual', 'Indie']",2015,46813
"['Indie', 'Simulation', 'Strategy']",2015,283020
"['Action', 'Adventure', 'Indie']",2015,1547
"['Casual', 'Indie', 'Strategy']",2015,134145
"['Adventure', 'Casual']",2015,1467
"['Casual', 'Free to Play', 'Indie']",2015,435219
"['Indie', 'Strategy']",2015,706
['Adventure'],2015,285381
"['Action', 'Adventure', 'RPG']",2015,45164
"['Action', 'Indie']",2015,14639
"['Adventure', 'Indie']",2015,37
"['Indie', 'RPG']",2015,62547
"['Indie', 'Simulation']",2015,7
"['Action', 'Adventure', 'Indie', 'RPG']",2015,37398
"['Casual', 'Indie', 'Simulation']",2011,6510
"['Action', 'Adventure', 'Indie']",2015,19
"['Adventure', 'Casual', 'Free to Play', 'Indie']",2015,1209
"['Adventure', 'Indie']",2015,851
"['Adventure', 'Casual', 'Free to Play', 'Indie']",2015,1
"['Indie', 'RPG']",2015,13
"['Action', 'Indie', 'Early Access']",2015,191882
"['Action', 'Indie']",2015,4969
"['Adventure', 'Casual']",2015,479
"['Action', 'Indie', 'Strategy']",2015,3912
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2018,21
"['Free to Play', 'Indie', 'Sports', 'Strategy']",2015,60905
"['Casual', 'Indie', 'Simulation']",2015,12323
"['Indie', 'Simulation', 'Strategy']",2015,3431
"['Action', 'Casual', 'Indie']",2015,44
['Indie'],2015,3560
"['Adventure', 'Casual']",2015,6367
['Racing'],2015,1036
"['Adventure', 'Indie']",2015,13760
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2015,7021
"['Action', 'Indie']",2015,567
['Casual'],2013,5079
"['Action', 'Simulation', 'Early Access']",2015,19870
['Indie'],2015,63
"['Adventure', 'Indie']",2015,737
['Action'],2015,9620
['Sports'],2015,93295
"['Casual', 'Indie', 'RPG', 'Simulation']",2015,3543
"['Adventure', 'Indie']",2015,11646
"['Action', 'Indie']",2015,2803
"['Adventure', 'Indie']",2015,83440
"['Action', 'Indie']",2014,2328
['Adventure'],2015,48
"['Casual', 'Indie']",2015,833
"['Action', 'Indie', 'Strategy', 'Early Access']",2015,5919
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2015,238
['Action'],2015,1832
"['Action', 'Indie']",2015,3862
"['Adventure', 'Indie', 'Simulation']",2015,1022
"['Indie', 'RPG']",2015,120
"['Indie', 'RPG']",2015,1141
"['Action', 'Casual', 'Indie']",2015,1737
"['Action', 'Indie']",2013,3930
"['Adventure', 'Indie']",2015,42
"['Indie', 'Strategy']",2015,16533
"['Action', 'Indie']",2015,2
['Action'],2015,70316
['Sports'],2015,1201382
"['Action', 'Indie']",2015,7
"['Simulation', 'Strategy']",2015,32492
"['Action', 'Indie']",2015,2309
"['Action', 'Casual']",2015,2295
"['Casual', 'Indie', 'Simulation']",2015,514
"['Adventure', 'Indie', 'RPG']",2015,700
"['Action', 'Indie']",2015,773
"['Action', 'Indie', 'Early Access']",2015,13005
"['Action', 'Indie']",2015,1523
['Casual'],2015,35
"['Indie', 'Strategy']",2015,2301
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']",2015,7790
"['Action', 'Casual', 'Indie']",2015,954
"['Action', 'Indie']",2015,19506
"['Action', 'Casual', 'Indie', 'Sports']",2015,552
"['Adventure', 'Casual', 'Free to Play', 'Indie']",2015,19401
['Adventure'],2015,12434
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2015,6663
"['Adventure', 'Indie']",2015,34918
"['Casual', 'Indie']",2015,2658
"['Action', 'Adventure', 'Indie']",2015,2386
"['Action', 'Indie']",2015,1282
"['Action', 'Adventure', 'Indie']",2015,817
"['Indie', 'Early Access']",2018,100
"['Indie', 'Strategy']",2015,482
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2015,252
"['Action', 'Casual', 'Indie']",2015,24767
"['Adventure', 'Indie', 'Strategy']",2015,15881
"['Adventure', 'Casual']",2012,171
"['Adventure', 'Indie', 'RPG']",2015,15353
['RPG'],2015,25563
"['Indie', 'RPG', 'Strategy']",2015,7029
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2015,243
"['Action', 'Indie']",2015,2347
"['Action', 'Adventure', 'Indie', 'RPG']",2015,492
"['Casual', 'Indie']",2015,2072
"['Action', 'Indie']",2015,8525
"['Sports', 'Strategy']",2015,375773
"['Action', 'Adventure', 'Indie', 'Early Access']",2015,212
"['Casual', 'Indie']",2013,1025
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation']",2015,20656
"['Adventure', 'Free to Play', 'Indie']",2015,24
"['Adventure', 'Casual', 'Racing']",2015,48
"['Action', 'Indie']",2015,1227
"['Casual', 'Indie', 'Simulation', 'Strategy']",2015,43
"['Action', 'Indie']",2015,1180
"['Action', 'Indie']",2015,2868
"['Action', 'Indie']",2015,905
"['Action', 'Indie', 'Simulation']",2015,32
"['Action', 'Adventure', 'Casual', 'Indie']",2015,26
"['Adventure', 'Free to Play', 'Indie']",2015,1844
"['Casual', 'Indie', 'Strategy']",2015,536
"['Action', 'Casual', 'Indie']",2015,78481
"['Action', 'Adventure', 'Indie']",2015,2628
"['Action', 'Indie']",2015,5634
['Action'],2015,17
['Action'],2015,93
"['Action', 'Indie']",2015,14710
['Adventure'],2015,109
"['Action', 'Indie']",2015,55
"['Action', 'Indie', 'Strategy']",2015,7714
"['Casual', 'Free to Play', 'Indie', 'Strategy']",2015,38908
"['Adventure', 'Indie', 'RPG']",2015,34484
"['Action', 'Indie']",2012,2504
"['Action', 'Adventure', 'Indie']",2015,223
['Indie'],2015,24
"['Casual', 'Indie', 'RPG', 'Strategy']",2015,100
"['Casual', 'Free to Play']",2015,18638
"['Action', 'Indie']",2015,4190
"['Action', 'Indie']",2015,3590
"['Action', 'Casual', 'Indie']",2015,737
"['Indie', 'Racing', 'Sports']",2015,44
"['Adventure', 'Casual']",2015,1556
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2015,416
"['Action', 'Indie', 'Simulation']",2015,25965
"['Indie', 'Simulation', 'Strategy']",2015,271
"['Action', 'Indie', 'Strategy']",2015,2426
"['Action', 'Adventure', 'Indie']",2015,2219
['Indie'],2015,15738
"['Action', 'Indie', 'Strategy']",2015,70768
"['Action', 'Indie']",2015,2736
"['Action', 'Indie', 'Simulation']",2015,74906
['Strategy'],2015,169495
"['Action', 'Casual', 'Indie', 'Strategy']",2015,27
"['Action', 'Adventure', 'Casual', 'Simulation', 'Strategy']",2015,676
"['Adventure', 'Casual', 'Indie']",2015,13651
['Action'],2015,2417
['Adventure'],2010,52
"['Casual', 'Indie']",2015,2039
"['Action', 'Casual', 'Indie', 'RPG']",2015,293
"['Adventure', 'Indie']",2015,7
"['Simulation', 'Sports', 'Strategy']",2015,2282
"['Action', 'Adventure', 'Indie', 'RPG']",2015,37388
"['Adventure', 'Indie']",2015,16461
"['Adventure', 'Indie', 'Strategy']",2014,1633
"['Casual', 'Indie']",2015,2634
"['Action', 'Indie']",2015,2001
"['Indie', 'RPG']",2015,3386
"['Action', 'Adventure', 'Indie', 'RPG']",2015,159997
"['Adventure', 'Casual', 'Indie', 'RPG']",2015,4770
"['Adventure', 'Indie']",2015,807
"['Adventure', 'Casual', 'Indie']",2015,293
"['Action', 'Indie']",2015,22
"['Action', 'Indie']",2015,132
"['Casual', 'Indie', 'Sports']",2015,223
"['Casual', 'Simulation', 'Strategy']",2004,89
"['Action', 'Strategy']",2004,66
['Adventure'],1994,536
"['Casual', 'Simulation', 'Strategy']",2004,30
"['Action', 'Indie', 'Strategy']",2015,9
"['Action', 'Casual', 'Indie', 'Simulation']",2015,66
"['Adventure', 'Indie', 'RPG', 'Strategy']",2015,223146
"['Action', 'Indie']",2015,12929
"['Adventure', 'Indie']",2015,2218
"['Action', 'Adventure', 'Indie', 'RPG']",2015,37338
"['Action', 'Indie', 'RPG']",2015,4838
"['Adventure', 'Casual', 'Indie', 'RPG']",2015,1422
"['Action', 'Indie', 'Strategy']",2007,7595
"['Adventure', 'Indie']",2015,575
"['Casual', 'Indie']",2015,325
"['Action', 'Casual', 'Indie']",2015,36
"['Casual', 'Indie']",2015,21544
"['Indie', 'Racing', 'Simulation', 'Sports']",2015,7167
['Adventure'],2015,7144
"['Action', 'Adventure', 'Indie']",2015,1755
"['Casual', 'Free to Play', 'Indie', 'Strategy']",2015,2639
"['Action', 'Indie', 'Strategy']",2015,112856
"['Action', 'Casual', 'Indie']",2015,3386
"['Adventure', 'Indie']",2015,2750
"['Adventure', 'Indie', 'Strategy']",2015,2659
"['Action', 'Indie']",2015,35
"['Casual', 'Indie', 'RPG', 'Strategy']",2015,3
"['Action', 'Indie']",2015,236
"['Action', 'Free to Play', 'Indie']",2015,1910
"['Action', 'Indie', 'RPG']",2015,448
['RPG'],2015,26678
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Early Access']",2015,191
"['Action', 'Casual', 'Indie']",2015,1667
"['Indie', 'RPG', 'Strategy']",2015,130
['Casual'],2015,5581
['Action'],2015,26661
['Indie'],2015,128
"['Action', 'Adventure', 'Indie', 'RPG']",2015,84039
"['Action', 'Adventure', 'Indie', 'Strategy']",2015,14152
"['Action', 'Indie', 'Strategy']",2015,206352
"['Adventure', 'Indie']",2015,26113
"['Action', 'Indie']",2015,240
"['Indie', 'Simulation', 'Strategy']",2015,10593
"['Simulation', 'Strategy']",2015,1540
"['Action', 'Indie']",2015,29
"['Action', 'Indie']",2015,1362
"['Action', 'Free to Play', 'Early Access']",2015,199834
['Adventure'],2015,26608
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",2015,4038
"['Adventure', 'Indie', 'RPG', 'Strategy']",2015,241867
"['Indie', 'RPG', 'Strategy']",2015,1604
"['Casual', 'Indie', 'Strategy']",2015,54
"['Action', 'Adventure', 'Indie']",2015,954
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2015,68
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",2015,8
"['Action', 'Indie']",2015,693
['Indie'],2015,14491
"['Indie', 'Simulation']",2015,4770
['Indie'],2015,772
"['Action', 'Adventure', 'Indie', 'Early Access']",2015,130
"['Indie', 'Simulation', 'Sports']",2015,12284
"['Action', 'Indie', 'Racing']",2015,796
['Indie'],2013,8633
"['Indie', 'RPG']",2015,868
"['Action', 'Adventure', 'Indie']",2015,1702
"['Action', 'Adventure', 'RPG']",2015,1012
"['Adventure', 'Indie']",2015,81
"['Action', 'Indie']",2015,3388
"['Indie', 'RPG', 'Strategy']",2015,1924
"['Casual', 'Strategy']",2015,24
"['Adventure', 'Casual', 'Indie']",2015,16314
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2015,15857
"['Action', 'Indie']",2015,6261
"['Adventure', 'Casual', 'Indie']",2015,6792
"['Adventure', 'Casual', 'Indie', 'RPG']",2015,1333
"['Action', 'Adventure', 'Indie']",2015,445
"['Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",2015,437
['Simulation'],2015,1863
"['Indie', 'Strategy']",2015,3245
"['Indie', 'Strategy']",2015,4301
"['Action', 'Massively Multiplayer', 'Simulation', 'Early Access']",2015,259
"['Adventure', 'Indie']",2015,154
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2015,3231
"['Action', 'Indie']",2015,13316
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2015,133242
"['Casual', 'Indie']",2015,12009
['Strategy'],2015,1241
['Indie'],2015,4062
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2015,959
"['Action', 'Indie']",2015,11530
"['Adventure', 'Indie']",2015,2041
"['Action', 'Indie']",2015,161
"['Indie', 'Strategy']",2015,1872
"['Action', 'Adventure', 'Indie']",2015,3830
"['Action', 'Adventure', 'Indie']",2015,1070
"['Indie', 'Simulation', 'Strategy']",2010,8846
"['Casual', 'Indie', 'Simulation', 'Strategy']",2014,71
"['Free to Play', 'Strategy']",2015,68
"['Casual', 'Indie', 'Strategy']",2015,139
"['Casual', 'Indie']",2015,1275
"['Simulation', 'Strategy']",2015,3
"['Simulation', 'Strategy']",2015,1
"['Action', 'Indie']",2015,484
"['Casual', 'Strategy']",2015,22617
"['Action', 'Indie']",2015,7143
"['Adventure', 'Casual', 'Indie', 'RPG']",2015,338
"['Action', 'Indie']",2015,8833
['Indie'],2015,4493
"['Casual', 'Indie']",2015,13761
"['Adventure', 'Indie']",2015,30021
"['Casual', 'Indie']",2015,6320
"['Adventure', 'Indie', 'Simulation', 'Strategy']",2015,21273
"['Action', 'Adventure', 'Indie']",2015,1485
"['Action', 'Adventure', 'Indie']",2015,900
['Indie'],2015,6733
"['Adventure', 'Indie']",2015,632
"['Adventure', 'Casual', 'Indie']",2011,84
"['Adventure', 'Free to Play', 'Indie']",2014,7840
"['Action', 'Casual', 'Indie', 'Strategy']",2015,33615
"['Casual', 'Indie', 'Strategy']",2015,2
"['Adventure', 'Casual', 'Indie', 'Simulation']",2014,4315
"['Action', 'Casual', 'Indie']",2015,39051
"['Free to Play', 'Massively Multiplayer', 'RPG']",2017,739
"['Action', 'Casual', 'Indie']",2015,2958
"['Action', 'Adventure', 'Indie']",2015,1493
"['Action', 'Adventure', 'RPG']",2015,4846
"['Adventure', 'Indie']",2015,36
"['Action', 'Casual']",2015,2
"['Action', 'Strategy']",2000,442
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2015,2499
"['Action', 'Adventure', 'Free to Play', 'Indie']",2015,108614
"['Action', 'Casual', 'Indie']",2015,4715
"['Indie', 'RPG']",2015,11989
"['Indie', 'RPG']",2014,118
"['Action', 'Adventure', 'Indie', 'Early Access']",2017,37
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']",2015,71033
"['Free to Play', 'Simulation']",2015,509577
['Casual'],2013,8306
"['Adventure', 'RPG']",2015,7096
"['Action', 'Adventure', 'Indie', 'RPG']",2015,4466
"['Action', 'Adventure', 'Indie', 'RPG']",2015,344
"['Action', 'Adventure', 'Indie', 'Simulation']",2015,284
"['Free to Play', 'Strategy']",2015,979137
"['Adventure', 'Casual']",2015,3696
"['Action', 'Indie', 'RPG']",2015,11209
"['Action', 'Indie']",2015,2409
"['Indie', 'Strategy']",2015,447
['Adventure'],2015,59182
"['RPG', 'Strategy']",2015,5870
"['Indie', 'Simulation', 'Strategy']",2015,989
"['Action', 'Adventure', 'Indie', 'RPG']",2015,3838
"['Action', 'Adventure', 'Casual']",2015,1884
['Adventure'],2011,1251
"['Casual', 'Indie']",2015,339
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",2015,4973
"['Action', 'Indie', 'RPG']",2015,323
"['Action', 'Indie']",2015,28
"['Action', 'Adventure', 'Indie']",2015,55261
"['Action', 'Indie']",2015,7
"['Action', 'Casual', 'Indie']",2015,766
"['Adventure', 'Indie']",2015,86
['Software Training'],2015,464
['Adventure'],2015,4415
"['Action', 'Adventure']",2015,65838
"['Action', 'Casual', 'Indie', 'Strategy']",2015,4847
"['Action', 'Indie']",2015,2885
"['Action', 'Indie']",2015,543
"['Adventure', 'Casual']",2015,7201
"['Action', 'Simulation']",1996,345
"['Action', 'Indie']",2015,546
"['Action', 'Adventure']",2015,2483
"['Adventure', 'Casual']",2015,49
"['Casual', 'Indie', 'Strategy']",2015,2431
"['Casual', 'Indie']",2015,8368
"['Action', 'Adventure', 'Indie']",2015,820
"['Adventure', 'Casual', 'Indie']",2015,4304
"['Action', 'Indie']",2015,6
"['Action', 'Indie']",2015,5435
"['Indie', 'RPG']",2015,3900
"['Adventure', 'Indie']",2015,658
"['Action', 'Strategy']",2015,63206
['Web Publishing'],2015,186
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing']",2015,394
"['Action', 'Adventure', 'Indie', 'Simulation']",2015,18959
"['Action', 'Indie']",2015,9882
"['Racing', 'Early Access']",2015,38
"['Indie', 'RPG']",2015,59655
"['Adventure', 'Indie']",2015,4864
"['Adventure', 'Casual']",2015,1316
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",2015,17462
"['Action', 'Indie']",2015,193
"['Action', 'Adventure', 'Indie']",2015,4775
"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",2015,215
"['Adventure', 'Indie']",2015,4011
"['Action', 'Adventure', 'Indie']",2015,1090
"['Action', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation', 'Early Access']",2015,162
"['Casual', 'Free to Play', 'Indie', 'Strategy']",2015,15074
"['Action', 'Adventure', 'Indie']",2015,616
['Strategy'],2015,168
"['Adventure', 'Indie', 'RPG']",2015,25157
"['Indie', 'Simulation', 'Strategy']",2015,87
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2015,52
"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2015,30119
['Sports'],2015,34001
"['Adventure', 'Indie', 'RPG', 'Strategy']",2015,4148
"['Action', 'Adventure', 'Indie']",2015,1088
"['Adventure', 'Indie']",2014,4612
"['Adventure', 'RPG', 'Strategy']",2015,6523
"['Adventure', 'Casual', 'Indie', 'Simulation']",2015,1431
"['Action', 'Racing']",2015,554
['Indie'],2014,7496
"['Action', 'Indie', 'Early Access']",2015,3238
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",2015,30454
['Action'],2015,1595
"['Action', 'Casual', 'Indie']",2015,157
"['Simulation', 'Sports']",2015,57221
"['Action', 'Indie']",2015,9121
"['Action', 'Indie']",2015,3831
"['Adventure', 'Indie']",2015,3277
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",2015,37877
"['Simulation', 'Strategy']",2010,3595
"['Action', 'Indie']",2015,781
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",2015,13672887
"['Action', 'Indie', 'RPG', 'Strategy']",2015,74363
"['Action', 'Adventure', 'Indie']",2015,1225
['Strategy'],2000,378
"['Action', 'Casual', 'Indie', 'Simulation']",2015,1544
"['Casual', 'Free to Play', 'Indie', 'Strategy']",2015,29095
['Strategy'],2004,2438
"['Action', 'Adventure', 'Indie']",2015,1484
"['Simulation', 'Strategy']",2015,549
"['Indie', 'RPG']",2015,4380
"['Adventure', 'Indie']",2015,3304
"['Adventure', 'Casual']",2011,2596
"['Action', 'Indie']",2015,57
['Indie'],2015,16
['Strategy'],1997,401
"['Casual', 'Indie', 'Strategy']",2015,25506
"['Action', 'Indie']",2015,57692
"['Action', 'Indie']",2015,2299
"['Action', 'Indie', 'Early Access']",2015,151
"['Adventure', 'Casual', 'Indie']",2015,7473
"['Adventure', 'Indie', 'RPG', 'Strategy']",2015,26972
"['Action', 'Indie', 'Simulation']",2015,11139
['Casual'],2015,30514
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2015,7177
['Racing'],2015,4321
"['Casual', 'Indie']",2015,31
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']",2015,17353
"['Action', 'Adventure', 'Indie']",2015,5872
"['Indie', 'Strategy']",2015,970
"['Indie', 'Simulation']",2015,91333
"['Action', 'Indie']",2015,116
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2015,26400
"['Action', 'Adventure', 'Indie']",2015,38
"['Action', 'Racing']",2015,705
"['Action', 'Indie']",2015,2879
"['Casual', 'Indie', 'Simulation', 'Strategy']",2015,49002
"['Action', 'Adventure', 'Indie', 'Early Access']",2015,25
"['Action', 'Casual', 'Indie']",2015,15243
"['Action', 'Indie']",2015,2197
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2015,4633
"['Action', 'Adventure', 'Free to Play']",2015,411297
"['Action', 'Adventure']",2015,2023414
['Action'],1995,16573
"['Action', 'Free to Play', 'Indie']",2015,4649
"['Action', 'Indie', 'Strategy']",2015,4020
"['Action', 'Strategy']",2002,10460
"['Action', 'Strategy']",2000,24580
"['Indie', 'Simulation', 'Strategy']",2015,8358
"['Action', 'Indie']",2015,3745
"['Action', 'Casual', 'Indie']",2015,190
['Action'],2015,15816
"['Indie', 'Simulation', 'Strategy']",2015,2
['Action'],2015,25613
"['Casual', 'Indie', 'Strategy']",2015,6130
['Strategy'],2015,1020
"['Action', 'Indie']",2015,1374
"['Casual', 'Simulation', 'Sports']",2015,1
"['Racing', 'Simulation', 'Sports']",2015,14517
"['Action', 'Adventure', 'Indie']",2012,11690
"['Adventure', 'Indie']",2015,3308
"['Action', 'Indie']",2015,8742
"['Adventure', 'Indie', 'RPG']",2015,428
"['Adventure', 'Indie', 'Simulation']",2015,40522
"['Action', 'Adventure', 'Indie', 'RPG']",2015,6531
"['Action', 'Indie', 'Simulation', 'Early Access']",2015,11679
"['Action', 'Adventure', 'Indie', 'RPG']",2015,22264
['Action'],2015,130147
"['Action', 'Casual', 'Indie', 'Early Access']",2015,142
"['Adventure', 'Simulation', 'Strategy']",2015,520
"['Action', 'Free to Play', 'Indie', 'RPG']",2015,61089
"['Simulation', 'Sports']",2015,31469
"['Action', 'Casual', 'Simulation', 'Sports', 'Strategy']",2015,9291
"['Adventure', 'Casual', 'Indie', 'Simulation']",2015,45
